"datetime";"shop";"card";"bonus_earned";"bonus_spent";"summ";"summ_with_disc";"doc_id"
2022-04-01 20:49:50.000;Аптека 8;"2000200232520";7;19;269;269;"15#15001196#66200#15_109"
2022-04-01 20:55:15.000;Аптека 2;"2000200191018";60;0;2019;2019;"15#2002134#66200#2_118"
2022-04-01 21:01:11.000;Аптека 11;"2000200239888";20;0;688;688;"15#18000772#66200#18_138"
2022-04-01 21:14:08.000;Аптека 11;"2000200195092";1;0;114;114;"15#18000772#66200#18_144"
2022-04-01 21:52:15.000;Аптека 11;f14dde95-f66b-467f-8f1c-1a46a2d7ddd4;53;0;74;74;"15#18000772#66200#18_152"
2022-04-02 09:22:05.000;Аптека 10;a47763b6-cbdc-41a9-8d1b-3a5271b1ec72;50;40;1799;1799;"15#17002316#66201#17_1"
2022-04-02 09:24:05.000;Аптека 10;"2000200175247";38;22;1316;1316;"15#17002316#66201#17_2"
2022-04-02 09:28:37.000;Аптека 7;"8804ec99-c5b8-4a34-a645-fe5110edc2db";5;0;592;592;"15#11003305#66201#11_8"
2022-04-02 09:29:41.000;Аптека 8;"1f52bcd0-d075-4804-8ab8-c10ba4533f5a";1;0;58;58;"15#15001210#66201#15_2"
2022-04-02 09:36:16.000;Аптека 2;"2000200220558";4;35;444;444;"15#2002163#66201#2_8"
2022-04-02 09:40:17.000;Аптека 7;da74bbfc-af18-4d80-8383-216e4aa14979;6;90;302;302;"15#11003305#66201#11_12"
2022-04-02 09:57:26.000;Аптека 4;bb94c6fe-db3b-4353-b6bf-d7dc7859c465;11;0;437;437;"15#7001208#66201#7_7"
2022-04-02 10:13:55.000;Аптека 2;"2000200156604";33;41;1174;1174;"15#2002163#66201#2_11"
2022-04-02 10:34:50.000;Аптека 7;b50c5252-5346-4343-a5f6-b7fa29c7ed33;2;44;188;188;"15#11003305#66201#11_22"
2022-04-02 10:39:38.000;Аптека 10;"2000200182580";33;65;1179;1179;"15#17002316#66201#17_12"
2022-04-02 10:52:27.000;Аптека 10;"2000200249214";40;104;908;908;"15#17002316#66201#17_14"
2022-04-02 11:06:04.000;Аптека 2;c599fc71-02ad-405c-9137-54f7f4d6e85b;7;0;342;342;"15#2002163#66201#2_21"
2022-04-02 11:10:03.000;Аптека 1;a5254ff9-ae27-4b9a-92fe-7668c730bb85;11;0;629;629;"15#13001268#66201#13_24"
2022-04-02 11:15:49.000;Аптека 2;"824c571e-6a20-4373-ae9b-023602d0ae39";3;66;312;312;"15#2002163#66201#2_25"
2022-04-02 11:25:11.000;Аптека 2;"2000200169178";89;0;1977;1977;"15#2002163#66201#2_27"
2022-04-02 11:26:06.000;Аптека 10;"2000200211266";0;132;134;134;"15#17002316#66201#17_25"
2022-04-02 11:48:27.000;Аптека 7;"2000200205289";5;50;550;550;"15#11003305#66201#11_36"
2022-04-02 11:52:08.000;Аптека 10;"2000200230144";97;0;1577;1577;"15#17002316#66201#17_27"
2022-04-02 11:58:16.000;Аптека 2;"2000200231578";98;0;1603;1603;"15#2002163#66201#2_38"
2022-04-02 12:01:54.000;Аптека 7;"2000200204206";12;0;255;255;"15#11003305#66201#11_41"
2022-04-02 12:10:38.000;Аптека 2;"1e6a1935-19e1-4ba3-8100-36f698a6c365";211;67;7356;7356;"15#2002163#66201#2_42"
2022-04-02 12:11:23.000;Аптека 2;"2000200199243";2;0;70;70;"15#2002168#66201#2_5"
2022-04-02 12:16:40.000;Аптека 2;"9b5bb434-6388-4dcc-a251-f20deb074dad";6;0;600;600;"15#2002168#66201#2_7"
2022-04-02 12:16:51.000;Аптека 2;f4cb29f1-fd88-4f88-8c61-8abd4809e2a2;3;0;114;114;"15#2002163#66201#2_44"
2022-04-02 12:32:29.000;Аптека 10;"2000200217640";3;0;360;360;"15#17002316#66201#17_42"
2022-04-02 12:53:05.000;Аптека 10;"2000200224594";35;0;1174;1174;"15#17002316#66201#17_46"
2022-04-02 12:57:32.000;Аптека 4;"07d64be5-32a6-4537-a09d-d234ece15d2c";3;33;360;360;"15#7001208#66201#7_31"
2022-04-02 12:59:32.000;Аптека 2;"2000200194903";19;0;828;828;"15#2002168#66201#2_13"
2022-04-02 13:02:13.000;Аптека 10;"2000200230144";7;0;252;252;"15#17002316#66201#17_49"
2022-04-02 13:05:59.000;Аптека 11;d4a24142-4ed0-4d80-a661-83c3ed5f5d73;125;0;4196;4196;"15#18000787#66201#18_48"
2022-04-02 13:09:59.000;Аптека 7;"843ed07d-4836-4b12-90e1-9bfde2536e28";5;25;304;304;"15#11003305#66201#11_56"
2022-04-02 13:16:52.000;Аптека 7;"2000200223061";7;0;284;284;"15#11003305#66201#11_59"
2022-04-02 13:24:12.000;Аптека 2;"2000200191735";5;0;175;175;"15#2002168#66201#2_21"
2022-04-02 13:25:46.000;Аптека 10;"2000200185567";32;0;1079;1079;"15#17002316#66201#17_53"
2022-04-02 13:38:16.000;Аптека 2;"2000200236825";40;65;1408;1408;"15#2002168#66201#2_24"
2022-04-02 13:40:01.000;Аптека 10;"2000200197836";11;0;1191;1191;"15#17002316#66201#17_57"
2022-04-02 13:43:52.000;Аптека 10;"2000200224426";25;0;642;642;"15#17002316#66201#17_59"
2022-04-02 13:47:03.000;Аптека 2;"8963b135-5d7d-4a90-88c1-3cb99b7b47cd";15;33;633;633;"15#2002168#66201#2_26"
2022-04-02 13:53:39.000;Аптека 2;"0719522b-5bf2-4c8c-afe7-550a290bd508";44;8;2533;2533;"15#2002168#66201#2_29"
2022-04-02 13:56:28.000;Аптека 2;"2000200231585";64;0;517;517;"15#2002163#66201#2_60"
2022-04-02 14:12:26.000;Аптека 11;"2000200238775";205;0;5342;5342;"15#18000788#66201#18_21"
2022-04-02 14:14:42.000;Аптека 2;eaf81b5d-0868-40eb-bd70-a41cade52942;69;0;3379;3379;"15#2002163#66201#2_63"
2022-04-02 14:21:20.000;Аптека 11;"2000200211457";5;195;365;365;"15#18000788#66201#18_24"
2022-04-02 14:23:36.000;Аптека 11;"2000200168690";7;0;241;241;"15#18000788#66201#18_25"
2022-04-02 14:30:09.000;Аптека 4;"2000200181491";6;36;650;650;"15#7001208#66201#7_48"
2022-04-02 14:32:21.000;Аптека 4;b3ca719d-6fd7-4dae-ae48-0a54685896bb;12;10;317;317;"15#7001208#66201#7_49"
2022-04-02 14:47:10.000;Аптека 2;"6c661715-2ce4-4ac8-a6ba-979e02bab8a2";9;0;329;329;"15#2002168#66201#2_31"
2022-04-02 14:50:17.000;Аптека 1;"9535cbf6-d5de-4208-ae0e-61293d1dc078";4;19;410;410;"15#13001268#66201#13_50"
2022-04-02 14:56:16.000;Аптека 4;eedb08a4-6433-4560-be0d-3989cba0bf18;18;12;1313;1313;"15#7001208#66201#7_53"
2022-04-02 14:57:09.000;Аптека 2;"2000200231509";8;56;346;346;"15#2002168#66201#2_34"
2022-04-02 15:12:28.000;Аптека 11;"2000200238768";114;0;2140;2140;"15#18000788#66201#18_36"
2022-04-02 15:14:09.000;Аптека 1;d240ff3e-2ccf-468a-bbda-73a4a1da85c7;36;6;1197;1197;"15#13001268#66201#13_53"
2022-04-02 15:21:19.000;Аптека 2;"930b0ed7-c77b-402d-84c7-84b7db1f3337";12;0;422;422;"15#2002163#66201#2_73"
2022-04-02 15:22:25.000;Аптека 10;"25be85fa-941f-4d8a-b6cc-e5b93b30a682";88;17;3314;3314;"15#17002316#66201#17_74"
2022-04-02 15:30:09.000;Аптека 7;"05e6043d-af8f-48c1-9bcb-d1c8e04997b8";20;13;643;643;"15#11003305#66201#11_83"
2022-04-02 15:32:40.000;Аптека 10;"2000200230113";89;0;3355;3355;"15#17002316#66201#17_76"
2022-04-02 15:35:15.000;Аптека 4;"2000200196754";9;0;844;844;"15#7001208#66201#7_57"
2022-04-02 15:37:37.000;Аптека 10;"2000200221951";25;0;856;856;"15#17002316#66201#17_78"
2022-04-02 15:39:08.000;Аптека 2;"2000200231592";119;0;2773;2773;"15#2002163#66201#2_74"
2022-04-02 15:42:57.000;Аптека 10;"2000200189985";12;0;430;430;"15#17002316#66201#17_79"
2022-04-02 15:46:27.000;Аптека 10;"2000200205364";0;477;569;569;"15#17002316#66201#17_80"
2022-04-02 15:47:57.000;Аптека 2;"2000200231424";8;0;290;290;"15#2002168#66201#2_42"
2022-04-02 15:53:05.000;Аптека 2;"430a4072-7301-4b55-be4a-a436d5cc1acd";68;0;2423;2423;"15#2002163#66201#2_77"
2022-04-02 15:55:20.000;Аптека 1;"1ea59bbe-f42c-48fc-887a-46bf94cce37c";16;140;476;476;"15#13001268#66201#13_60"
2022-04-02 16:12:51.000;Аптека 7;"2bf4bcc5-0ed0-42b1-9eee-eb55bf68ca02";60;165;540;540;"15#11003305#66201#11_97"
2022-04-02 16:23:35.000;Аптека 2;"2000200222262";19;0;663;663;"15#2002163#66201#2_83"
2022-04-02 16:31:41.000;Аптека 2;"2000200231608";50;0;597;597;"15#2002163#66201#2_86"
2022-04-02 16:35:18.000;Аптека 8;"2000200173076";4;0;99;99;"15#15001210#66201#15_63"
2022-04-02 16:48:38.000;Аптека 1;"7f4abaeb-dd08-45be-9a2d-473cbfd16e27";2;0;297;297;"15#13001268#66201#13_65"
2022-04-02 16:50:36.000;Аптека 8;"2000200223634";23;69;849;849;"15#15001210#66201#15_65"
2022-04-02 16:54:51.000;Аптека 11;"2000200195092";7;0;241;241;"15#18000788#66201#18_61"
2022-04-02 17:02:41.000;Аптека 10;d9bbb2cb-88d3-485a-b99d-c5fd52099f88;5;19;421;421;"15#17002316#66201#17_88"
2022-04-02 17:09:11.000;Аптека 11;"2000200238751";123;0;2027;2027;"15#18000788#66201#18_65"
2022-04-02 17:11:11.000;Аптека 2;b14dd156-dc5c-4dbe-9ea9-e13a759098aa;6;35;251;251;"15#2002163#66201#2_96"
2022-04-02 17:17:38.000;Аптека 4;"2000200180708";38;0;822;822;"15#7001208#66201#7_67"
2022-04-02 17:17:58.000;Аптека 11;"2000200238799";132;0;1936;1936;"15#18000787#66201#18_94"
2022-04-02 17:23:43.000;Аптека 4;"03c7c8f5-53a4-4eab-a3f2-da55031166b6";41;22;1316;1316;"15#7001208#66201#7_69"
2022-04-02 17:26:44.000;Аптека 1;aaf8bdd0-5b7b-4c0a-9a6a-3217bbde87c4;0;54;62;62;"15#13001268#66201#13_72"
2022-04-02 17:28:19.000;Аптека 7;bb6546f4-fb38-4c8b-9f68-1327c8f92a25;1;11;126;126;"15#11003305#66201#11_107"
2022-04-02 17:31:05.000;Аптека 11;"2000200238805";161;0;2374;2374;"15#18000787#66201#18_97"
2022-04-02 17:32:00.000;Аптека 11;"2000200238805";13;0;281;281;"15#18000787#66201#18_98"
2022-04-02 17:33:50.000;Аптека 2;"2000200150831";1;0;117;117;"15#2002163#66201#2_100"
2022-04-02 17:39:16.000;Аптека 10;"2000200194040";31;6;1055;1055;"15#17002316#66201#17_95"
2022-04-02 17:42:32.000;Аптека 11;"2000200238744";109;0;1984;1984;"15#18000788#66201#18_74"
2022-04-02 17:50:43.000;Аптека 2;"2000200178965";16;43;606;606;"15#2002163#66201#2_108"
2022-04-02 17:59:19.000;Аптека 2;aebff9e7-471f-4e6d-98aa-1f726d88090e;88;46;2029;2029;"15#2002163#66201#2_109"
2022-04-02 18:03:36.000;Аптека 7;"2000200161646";20;49;900;900;"15#11003305#66201#11_115"
2022-04-02 18:05:02.000;Аптека 7;"2000200161646";16;20;791;791;"15#11003305#66201#11_116"
2022-04-02 18:33:41.000;Аптека 11;"2000200238737";93;0;868;868;"15#18000788#66201#18_84"
2022-04-02 18:38:08.000;Аптека 2;"2000200179078";34;62;1212;1212;"15#2002163#66201#2_113"
2022-04-02 18:43:12.000;Аптека 1;"182b2505-c540-4259-9e74-6e6740f1d636";10;23;223;223;"15#13001268#66201#13_88"
2022-04-02 18:53:45.000;Аптека 2;"2000200232025";68;0;629;629;"15#2002163#66201#2_114"
2022-04-02 19:00:06.000;Аптека 10;"2000200220619";38;0;1269;1269;"15#17002316#66201#17_110"
2022-04-02 19:20:34.000;Аптека 2;"2000200156673";254;0;5094;5094;"15#2002163#66201#2_120"
2022-04-02 19:27:14.000;Аптека 10;"2000200170808";7;267;508;508;"15#17002316#66201#17_114"
2022-04-02 19:34:19.000;Аптека 2;"2000200236511";83;0;1132;1132;"15#2002163#66201#2_123"
2022-04-02 19:39:45.000;Аптека 7;"2000200161202";2;32;250;250;"15#11003305#66201#11_130"
2022-04-02 19:40:37.000;Аптека 11;"2000200238812";4;0;277;277;"15#18000787#66201#18_120"
2022-04-02 19:45:12.000;Аптека 4;"2000200213918";7;22;336;336;"15#7001208#66201#7_80"
2022-04-02 19:50:02.000;Аптека 2;"2000200220336";25;63;2649;2649;"15#2002163#66201#2_126"
2022-04-02 20:00:32.000;Аптека 10;"2000200204374";53;0;1220;1220;"15#17002316#66201#17_119"
2022-04-02 20:16:13.000;Аптека 7;e270172d-72e0-4d7d-95bc-fbc26ba917f3;4;0;164;164;"15#11003305#66201#11_138"
2022-04-02 20:25:25.000;Аптека 7;"1ee9f605-f7bc-418a-854f-61cb56435a0d";6;12;338;338;"15#11003305#66201#11_140"
2022-04-02 20:27:05.000;Аптека 10;"2000200185123";4;0;222;222;"15#17002316#66201#17_121"
2022-04-02 21:20:50.000;Аптека 11;"4b73eaca-2839-449e-b0aa-f7a3c742184e";18;0;622;622;"15#18000787#66201#18_141"
2022-04-03 08:54:07.000;Аптека 10;"2000200170242";3;0;128;128;"15#17002335#66202#17_1"
2022-04-03 09:05:32.000;Аптека 10;"2000200196556";0;592;598;598;"15#17002335#66202#17_3"
2022-04-03 09:07:39.000;Аптека 8;"2000200159407";1;0;178;178;"15#15001212#66202#15_2"
2022-04-03 09:38:51.000;Аптека 2;b19e167d-0b79-4eb4-8ae7-505328648f88;2;43;194;194;"15#2002178#66202#2_5"
2022-04-03 09:39:08.000;Аптека 8;"732a43bd-626f-416a-9c43-bc8ead8fa7ec";12;0;445;445;"15#15001212#66202#15_4"
2022-04-03 09:46:14.000;Аптека 7;a4e95cdc-ff88-4cfd-be29-d3d81d54741c;7;0;258;258;"15#11003318#66202#11_12"
2022-04-03 09:53:49.000;Аптека 10;"2000200228868";2;268;371;371;"15#17002335#66202#17_6"
2022-04-03 10:14:06.000;Аптека 11;"2000200238829";61;0;732;732;"15#18000795#66202#18_2"
2022-04-03 10:17:37.000;Аптека 11;d33ca902-3d32-4634-8807-eccd3e52e77e;26;0;840;840;"15#18000795#66202#18_3"
2022-04-03 10:25:50.000;Аптека 7;"2000200193098";23;0;769;769;"15#11003318#66202#11_18"
2022-04-03 10:26:15.000;Аптека 2;"2000200248262";7;0;399;399;"15#2002178#66202#2_9"
2022-04-03 10:27:49.000;Аптека 2;"2000200247999";1;0;105;105;"15#2002178#66202#2_10"
2022-04-03 10:30:21.000;Аптека 10;"2000200224433";30;1;1185;1185;"15#17002335#66202#17_8"
2022-04-03 10:35:51.000;Аптека 4;cffa9b33-cd47-42e6-942a-83a561d8b74f;58;0;2248;2248;"15#7001213#66202#7_14"
2022-04-03 10:36:34.000;Аптека 10;"2000200217602";6;196;412;412;"15#17002335#66202#17_10"
2022-04-03 10:55:31.000;Аптека 10;"2000200189848";5;0;558;558;"15#17002335#66202#17_13"
2022-04-03 11:01:55.000;Аптека 7;"069eb60c-501d-456d-b140-2907ec6ab1d1";11;0;377;377;"15#11003318#66202#11_23"
2022-04-03 11:05:51.000;Аптека 2;"21a6248f-11ee-4ac3-b93c-e01de1de1bff";16;16;958;958;"15#2002178#66202#2_16"
2022-04-03 11:07:51.000;Аптека 1;"7b8ad0b8-9751-4d0f-9f5e-b32e9e905074";9;0;310;310;"15#13001274#66202#13_13"
2022-04-03 11:11:37.000;Аптека 7;"2fd3ed02-5513-457e-a6c8-899a9f24c1a8";16;0;539;539;"15#11003318#66202#11_27"
2022-04-03 11:13:10.000;Аптека 8;"416b8d92-dc80-4042-922c-ddb75f01a43e";4;0;411;411;"15#15001212#66202#15_17"
2022-04-03 11:24:31.000;Аптека 8;"82b6f84d-cfb8-42bf-8dc3-a0aad123dc3d";11;0;375;375;"15#15001212#66202#15_18"
2022-04-03 11:29:14.000;Аптека 2;"2000200215523";6;83;385;385;"15#2002178#66202#2_19"
2022-04-03 11:34:27.000;Аптека 1;"2000200158462";2;46;132;132;"15#13001274#66202#13_17"
2022-04-03 11:36:27.000;Аптека 8;"479d2a21-9799-4c7f-994e-91d855748ee4";17;0;594;594;"15#15001212#66202#15_21"
2022-04-03 11:39:19.000;Аптека 10;"2000200230854";11;0;1105;1105;"15#17002335#66202#17_15"
2022-04-03 11:40:45.000;Аптека 2;"79d75220-c787-4ca4-a4d4-ab3b94289208";10;33;1126;1126;"15#2002178#66202#2_21"
2022-04-03 11:52:59.000;Аптека 2;"2000200247982";1;0;190;190;"15#2002178#66202#2_24"
2022-04-03 11:56:58.000;Аптека 2;d0c98760-11c9-4716-94e5-bd28a639dd8b;12;9;547;547;"15#2002178#66202#2_25"
2022-04-03 12:04:45.000;Аптека 8;"2f9f54cd-8b29-464d-84f1-e9eb7f33b9e1";1;0;54;54;"15#15001212#66202#15_26"
2022-04-03 12:07:06.000;Аптека 10;"2000200230090";170;0;4018;4018;"15#17002335#66202#17_17"
2022-04-03 12:18:52.000;Аптека 10;"2000200249214";36;0;727;727;"15#17002335#66202#17_19"
2022-04-03 12:20:11.000;Аптека 10;"2000200196600";21;0;732;732;"15#17002335#66202#17_20"
2022-04-03 12:34:17.000;Аптека 1;"3fddf03b-daed-4b20-9e9a-372aa7f3b88a";6;0;258;258;"15#13001274#66202#13_28"
2022-04-03 12:36:44.000;Аптека 7;"2000200222613";14;52;851;851;"15#11003318#66202#11_44"
2022-04-03 12:48:18.000;Аптека 1;b10fc202-8259-4f95-a394-457d1563c7a9;47;0;1353;1353;"15#13001274#66202#13_30"
2022-04-03 12:52:29.000;Аптека 10;"2000200158257";18;0;378;378;"15#17002335#66202#17_25"
2022-04-03 12:58:19.000;Аптека 1;"2000200249870";71;0;717;717;"15#13001274#66202#13_33"
2022-04-03 13:03:57.000;Аптека 10;"2000200249245";41;0;2262;2262;"15#17002335#66202#17_27"
2022-04-03 13:09:34.000;Аптека 2;"2000200247876";32;0;1165;1165;"15#2002178#66202#2_49"
2022-04-03 13:15:23.000;Аптека 4;"498ce6bd-514f-4eb7-88d0-229a7f7f07a3";25;0;937;937;"15#7001213#66202#7_26"
2022-04-03 13:15:46.000;Аптека 2;"2000200181958";2;129;366;366;"15#2002178#66202#2_52"
2022-04-03 13:17:54.000;Аптека 2;"2000200207986";4;30;475;475;"15#2002178#66202#2_54"
2022-04-03 13:19:06.000;Аптека 2;"2000200181958";49;2;986;986;"15#2002178#66202#2_55"
2022-04-03 13:22:01.000;Аптека 11;"2000200238836";118;0;1889;1889;"15#18000795#66202#18_40"
2022-04-03 13:22:56.000;Аптека 11;"2000200238218";93;0;1461;1461;"15#18000796#66202#18_17"
2022-04-03 13:28:46.000;Аптека 11;e5803610-3e62-498b-94cb-a64ebc877266;59;499;1102;1102;"15#18000796#66202#18_18"
2022-04-03 13:39:29.000;Аптека 10;"2000200180494";7;0;237;237;"15#17002335#66202#17_34"
2022-04-03 13:40:02.000;Аптека 11;"2000200238225";58;0;886;886;"15#18000796#66202#18_21"
2022-04-03 13:44:01.000;Аптека 1;"7a720bb0-f5d9-4c59-a3b7-46a7b1913a6a";1;0;160;160;"15#13001274#66202#13_42"
2022-04-03 13:45:30.000;Аптека 2;"07d64be5-32a6-4537-a09d-d234ece15d2c";19;3;569;569;"15#2002178#66202#2_62"
2022-04-03 14:04:51.000;Аптека 10;"2000200239765";29;82;1072;1072;"15#17002335#66202#17_38"
2022-04-03 14:06:14.000;Аптека 11;"2000200238232";76;0;607;607;"15#18000796#66202#18_26"
2022-04-03 14:23:52.000;Аптека 10;"2000200230021";122;0;2431;2431;"15#17002335#66202#17_41"
2022-04-03 14:27:06.000;Аптека 8;"4f1e4c52-5912-4a82-acb1-949010dd11c5";12;166;543;543;"15#15001212#66202#15_38"
2022-04-03 14:36:41.000;Аптека 11;"2b797b30-840b-45db-a610-e06530b18f8e";24;0;802;802;"15#18000796#66202#18_37"
2022-04-03 14:39:44.000;Аптека 8;"2000200222149";10;0;334;334;"15#15001212#66202#15_41"
2022-04-03 14:51:37.000;Аптека 11;"2000200238249";77;0;903;903;"15#18000796#66202#18_40"
2022-04-03 15:01:51.000;Аптека 2;"2000200168867";5;0;169;169;"15#2002178#66202#2_81"
2022-04-03 15:05:33.000;Аптека 1;"10679049-7c37-41b0-ba6a-9171149f027b";65;41;2829;2829;"15#13001274#66202#13_52"
2022-04-03 15:06:17.000;Аптека 2;"2000200231363";58;105;1680;1680;"15#2002178#66202#2_82"
2022-04-03 15:10:55.000;Аптека 8;"595bb6c0-8899-4114-8d7d-ae9ca9498095";39;0;1104;1104;"15#15001212#66202#15_46"
2022-04-03 15:16:06.000;Аптека 7;ce98ec50-b370-4578-9e43-1fdd51e1bc95;29;0;1373;1373;"15#11003318#66202#11_77"
2022-04-03 15:28:20.000;Аптека 10;"2000200189985";11;0;536;536;"15#17002335#66202#17_50"
2022-04-03 15:31:24.000;Аптека 1;"244137b0-3671-4a23-ac0f-de696e0183f6";10;35;522;522;"15#13001274#66202#13_58"
2022-04-03 15:49:53.000;Аптека 10;"2000200217350";89;0;2932;2932;"15#17002335#66202#17_54"
2022-04-03 15:50:27.000;Аптека 4;"75cceca3-c431-49eb-a47a-7cac11ef88a9";10;0;500;500;"15#7001213#66202#7_42"
2022-04-03 15:56:18.000;Аптека 2;"495d77ad-233e-404c-8bae-d0065efe8322";6;39;233;233;"15#2002178#66202#2_90"
2022-04-03 15:58:47.000;Аптека 4;"2000200174554";12;0;384;384;"15#7001213#66202#7_43"
2022-04-03 16:05:00.000;Аптека 10;"2000200191773";2;73;273;273;"15#17002335#66202#17_57"
2022-04-03 16:06:26.000;Аптека 10;"2000200208266";16;0;545;545;"15#17002335#66202#17_58"
2022-04-03 16:19:00.000;Аптека 4;d08134f0-c91c-4b5f-8ad8-cd23e058ca8b;11;29;484;484;"15#7001213#66202#7_48"
2022-04-03 16:30:02.000;Аптека 1;"1f24511b-53a7-4f51-bed9-b259d60d45a4";40;0;1342;1342;"15#13001277#66202#13_3"
2022-04-03 16:40:00.000;Аптека 2;"2000200216087";2;0;96;96;"15#2002178#66202#2_99"
2022-04-03 16:40:02.000;Аптека 2;"2000200236016";24;0;811;811;"15#2002178#66202#2_103"
2022-04-03 16:56:32.000;Аптека 7;"2000200224808";9;0;879;879;"15#11003318#66202#11_94"
2022-04-03 16:56:46.000;Аптека 10;"2000200230076";113;0;2132;2132;"15#17002335#66202#17_66"
2022-04-03 17:09:27.000;Аптека 8;a8ea62ee-f58d-4ec0-b15b-2554655f272c;7;0;260;260;"15#15001212#66202#15_59"
2022-04-03 17:18:31.000;Аптека 2;b6a1f88a-eb6d-458b-986f-4a705636f897;44;58;1768;1768;"15#2002178#66202#2_109"
2022-04-03 17:23:24.000;Аптека 10;"2000200231097";139;0;2370;2370;"15#17002335#66202#17_70"
2022-04-03 17:25:12.000;Аптека 10;"2000200249245";4;149;234;234;"15#17002335#66202#17_71"
2022-04-03 17:32:20.000;Аптека 7;"262be3a0-1838-4e35-804c-ad5bf22c4fe7";114;0;4303;4303;"15#11003318#66202#11_105"
2022-04-03 17:33:07.000;Аптека 2;"2000200181880";6;44;259;259;"15#2002178#66202#2_111"
2022-04-03 17:36:20.000;Аптека 4;e58d1f58-96ef-49a5-8d5b-e6c0476a2458;5;0;592;592;"15#7001213#66202#7_61"
2022-04-03 17:37:05.000;Аптека 1;"90bcd25e-3698-4be0-b3e1-f7c9b3617b30";15;0;533;533;"15#13001277#66202#13_11"
2022-04-03 17:40:21.000;Аптека 2;"551727d3-7f1e-471e-9ba8-914da9dce924";14;2;1402;1402;"15#2002178#66202#2_114"
2022-04-03 17:41:16.000;Аптека 4;"3407f1bf-6fd1-45d6-bdc6-46fd1520bdb0";5;0;160;160;"15#7001213#66202#7_62"
2022-04-03 17:53:58.000;Аптека 7;"4e91da3e-4ebd-47ec-a942-8da7df9519a6";2;0;81;81;"15#11003318#66202#11_112"
2022-04-03 17:56:03.000;Аптека 7;f0a8fa57-1abc-4487-a6e7-7eb242a5d426;3;0;241;241;"15#11003318#66202#11_114"
2022-04-03 17:58:23.000;Аптека 8;"2000200236238";73;0;507;507;"15#15001212#66202#15_67"
2022-04-03 18:02:45.000;Аптека 10;"2000200221104";26;189;713;713;"15#17002335#66202#17_77"
2022-04-03 18:08:11.000;Аптека 4;b258c2ed-bf48-483b-93d6-99ef42373780;6;0;125;125;"15#7001213#66202#7_64"
2022-04-03 18:12:34.000;Аптека 10;"2000200204299";5;0;254;254;"15#17002335#66202#17_79"
